unidade;setor_centro_custo;ano;mes;obito_hospitalar;obito_institucional
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;5;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;7;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;8;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2020;9;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;8;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2020;10;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;1;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;2;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;3;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;4;5;5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;5;5;5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;6;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;7;9;9
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;8;6;6
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;9;8;8
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;10;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;11;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2020;12;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;1;5;5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;2;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;3;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;4;5;5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;5;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;6;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;7;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;8;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;9;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;10;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;11;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2020;12;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2020;3;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2020;5;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2020;6;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2020;7;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2020;8;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2020;9;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2020;10;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2020;11;1;1
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2020;1;4;4
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2020;2;3;3
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2020;3;3;3
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2020;4;3;3
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2020;5;1;1
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2020;6;3;3
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2020;8;2;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2020;9;2;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2020;10;3;3
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2020;11;2;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2020;12;5;5
HJXXIII;UTI;2020;1;11;11
HJXXIII;UTI;2020;2;9;9
HJXXIII;UTI;2020;3;19;18
HJXXIII;UTI;2020;4;20;18
HJXXIII;UTI;2020;5;17;15
HJXXIII;UTI;2020;6;25;23
HJXXIII;UTI;2020;7;22;21
HJXXIII;UTI;2020;8;9;9
HJXXIII;UTI;2020;9;15;15
HJXXIII;UTI;2020;10;28;26
HJXXIII;UTI;2020;11;20;19
HJXXIII;UTI;2020;12;22;22
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2020;3;2;2
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2020;5;1;1
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2020;8;1;1
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2020;9;3;3
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2020;10;4;4
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2020;11;4;3
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2020;12;2;1
HRAD;OBSERVAÇÃO;2020;1;7;5
HRAD;OBSERVAÇÃO;2020;2;11;8
HRAD;OBSERVAÇÃO;2020;3;5;2
HRAD;OBSERVAÇÃO;2020;4;6;4
HRAD;OBSERVAÇÃO;2020;5;3;2
HRAD;OBSERVAÇÃO;2020;6;10;6
HRAD;OBSERVAÇÃO;2020;7;6;3
HRAD;OBSERVAÇÃO;2020;8;10;6
HRAD;OBSERVAÇÃO;2020;9;7;5
HRAD;OBSERVAÇÃO;2020;10;3;2
HRAD;OBSERVAÇÃO;2020;11;6;5
HRAD;OBSERVAÇÃO;2020;12;13;6
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2020;4;10;9
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2020;5;3;3
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2020;6;3;3
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2020;8;1;1
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2020;10;2;2
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;1;5;5
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;2;6;6
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;3;7;7
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;4;4;3
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;5;6;5
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;6;11;10
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;7;3;3
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;8;11;10
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;9;4;3
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;10;7;7
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;11;8;8
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;12;3;3
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2020;3;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2020;4;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2020;6;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2020;8;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2020;9;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2020;2;1;1
HRAD;UTI;2020;1;17;16
HRAD;UTI;2020;2;13;11
HRAD;UTI;2020;3;16;14
HRAD;UTI;2020;4;10;9
HRAD;UTI;2020;5;19;16
HRAD;UTI;2020;6;32;23
HRAD;UTI;2020;7;26;20
HRAD;UTI;2020;8;25;24
HRAD;UTI;2020;9;47;42
HRAD;UTI;2020;10;29;25
HRAD;UTI;2020;11;23;20
HRAD;UTI;2020;12;10;9
HRAD;UTI - NEONATAL;2020;1;1;1
HRAD;UTI - NEONATAL;2020;2;1;1
HRAD;UTI - NEONATAL;2020;3;3;1
HRAD;UTI - NEONATAL;2020;5;2;2
HRAD;UTI - NEONATAL;2020;6;1;1
HRAD;UTI - NEONATAL;2020;7;1;1
HRAD;UTI - NEONATAL;2020;8;3;3
HRAD;UTI - NEONATAL;2020;9;3;2
HRAD;UTI - NEONATAL;2020;10;3;3
HRAD;UTI - NEONATAL;2020;11;1;1
HRAD;UTI - NEONATAL;2020;12;1;1
HRBJA;PRONTO ATENDIMENTO;2020;6;2;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2020;1;4;4
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2020;2;2;2
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2020;3;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2020;4;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2020;7;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2020;8;2;2
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2020;9;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2020;11;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;1;23;23
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;2;16;16
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;3;9;9
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;4;10;9
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;5;14;14
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;6;14;13
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;7;19;19
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;8;15;15
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;9;17;16
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;10;18;18
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;11;15;15
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2020;12;10;9
HRBJA;UTI;2020;1;7;6
HRBJA;UTI;2020;2;7;6
HRBJA;UTI;2020;3;12;12
HRBJA;UTI;2020;4;11;11
HRBJA;UTI;2020;5;16;16
HRBJA;UTI;2020;6;11;10
HRBJA;UTI;2020;7;10;10
HRBJA;UTI;2020;8;10;10
HRBJA;UTI;2020;9;2;2
HRBJA;UTI;2020;10;7;7
HRBJA;UTI;2020;11;9;9
HRBJA;UTI;2020;12;11;11
HRBJA;UTI COVID-19;2020;9;1;1
HRBJA;UTI COVID-19;2020;10;1;1
HRJP;UNIDADE INTERNAÇÃO - ALTO RISCO OBSTETRICO (MATERNIDADE);2020;5;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;1;4;4
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;2;3;3
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;3;3;3
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;4;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;5;3;3
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;7;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;8;2;2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;10;2;2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;11;4;4
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2020;12;4;4
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;2020;1;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;2020;2;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;2020;3;5;5
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2020;5;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2020;1;3;3
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2020;3;4;4
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2020;4;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2020;6;3;3
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2020;7;3;3
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2020;8;2;2
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2020;9;4;4
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2020;10;3;3
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2020;11;3;3
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2020;12;2;2
HRJP;UTI;2020;1;9;9
HRJP;UTI;2020;2;8;7
HRJP;UTI;2020;3;8;6
HRJP;UTI;2020;4;5;5
HRJP;UTI;2020;5;14;10
HRJP;UTI;2020;6;11;11
HRJP;UTI;2020;7;22;22
HRJP;UTI;2020;8;17;16
HRJP;UTI;2020;9;11;11
HRJP;UTI;2020;10;17;17
HRJP;UTI;2020;11;19;17
HRJP;UTI;2020;12;17;17
HRJP;UTI - NEONATAL;2020;1;2;1
HRJP;UTI - NEONATAL;2020;2;2;2
HRJP;UTI - NEONATAL;2020;3;4;4
HRJP;UTI - NEONATAL;2020;4;1;1
HRJP;UTI - NEONATAL;2020;7;1;1
HRJP;UTI - NEONATAL;2020;8;3;2
HRJP;UTI - NEONATAL;2020;10;2;1
HRJP;UTI - NEONATAL;2020;11;2;1
HRJP;UTI - NEONATAL;2020;12;2;2
HRJP;UTI PEDIATRICA;2020;1;2;2
HRJP;UTI PEDIATRICA;2020;2;1;1
HRJP;UTI PEDIATRICA;2020;4;1;1
HRJP;UTI PEDIATRICA;2020;8;1;1
HRJP;UTI PEDIATRICA;2020;9;4;4
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA A;2020;8;1;1
IRS;UNIDADE INTERNAÇÃO - PSIQUIATRIA ALA B;2020;10;1;1
MOV;UTI;2020;1;4;3
MOV;UTI;2020;2;1;1
MOV;UTI;2020;3;3;2
MOV;UTI;2020;4;3;3
MOV;UTI;2020;6;5;5
MOV;UTI;2020;7;4;4
MOV;UTI;2020;8;3;3
MOV;UTI;2020;11;1;1
MOV;UTI;2020;12;1;1
MOV;UTI - NEONATAL E PEDIATRICO;2020;1;1;1
MOV;UTI - NEONATAL E PEDIATRICO;2020;3;1;1
MOV;UTI - NEONATAL E PEDIATRICO;2020;4;2;2
MOV;UTI - NEONATAL E PEDIATRICO;2020;5;3;3
MOV;UTI - NEONATAL E PEDIATRICO;2020;6;3;1
MOV;UTI - NEONATAL E PEDIATRICO;2020;8;2;1
MOV;UTI - NEONATAL E PEDIATRICO;2020;9;2;1
MOV;UTI - NEONATAL E PEDIATRICO;2020;12;4;4
CHPB;LAR INCLUSIVO D;2021;5;1;1
CHPB;LAR INCLUSIVO D;2021;10;1;1
CHPB;LAR INCLUSIVO D;2021;12;1;1
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2021;1;1;1
CHPB;UIC - UNIDADE INTERCORRENCIAS CLINICAS;2021;3;1;1
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;8;1;1
CHPB;UNIDADE DE TRATAMENTO CLINICO;2021;12;1;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;3;1;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;4;2;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;5;1;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;6;1;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;7;1;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;8;2;2
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;9;3;3
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;10;1;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;11;4;3
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;12;3;3
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2021;1;1;1
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2021;3;1;1
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2021;8;1;1
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2021;10;1;1
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2021;11;2;2
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;3;1;1
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;4;1;1
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;6;2;2
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;8;1;1
CSSI;PRONTO ATENDIMENTO;2021;1;1;1
CSSI;PRONTO ATENDIMENTO;2021;2;3;3
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;1;1;1
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;3;1;1
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;4;2;2
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;9;1;1
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;11;1;1
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;12;2;2
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;3;5;5
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;6;2;2
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;10;2;1
CSSI;UNIDADE URGENCIA/EMERGENCIA;2021;3;4;3
CSSI;UNIDADE URGENCIA/EMERGENCIA;2021;4;2;2
CSSI;UNIDADE URGENCIA/EMERGENCIA;2021;5;3;3
CSSI;UNIDADE URGENCIA/EMERGENCIA;2021;6;4;3
CSSI;UNIDADE URGENCIA/EMERGENCIA;2021;7;4;4
CSSI;UNIDADE URGENCIA/EMERGENCIA;2021;8;2;2
CSSI;UNIDADE URGENCIA/EMERGENCIA;2021;10;1;1
CSSI;UNIDADE URGENCIA/EMERGENCIA;2021;11;1;1
CSSI;UNIDADE URGENCIA/EMERGENCIA;2021;12;4;3
HAC;UNIDADE DE DECISAO CLINICA;2021;6;1;1
HAC;UNIDADE DE DECISAO CLINICA;2021;8;2;2
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;1;1;1
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;2;1;1
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;3;1;1
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;4;4;4
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;5;4;4
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;6;1;1
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;7;2;2
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;8;1;1
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;9;2;2
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;11;1;1
HAC;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;12;2;2
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;1;10;10
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;2;9;8
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;3;10;10
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;4;9;8
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;5;10;10
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;6;11;11
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;7;11;11
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;8;9;9
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;9;15;15
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;10;16;16
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;11;15;15
HAC;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;12;10;7
HAC;UNIDADE URGENCIA/EMERGENCIA;2021;1;8;6
HAC;UNIDADE URGENCIA/EMERGENCIA;2021;2;1;1
HAC;UNIDADE URGENCIA/EMERGENCIA;2021;3;7;6
HAC;UNIDADE URGENCIA/EMERGENCIA;2021;4;8;8
HAC;UNIDADE URGENCIA/EMERGENCIA;2021;5;4;3
HAC;UTI;2021;1;7;5
HAC;UTI;2021;2;5;5
HAC;UTI;2021;3;5;4
HAC;UTI;2021;4;9;9
HAC;UTI;2021;5;3;3
HAC;UTI - ADULTO;2021;5;1;1
HAC;UTI - ADULTO;2021;6;12;12
HAC;UTI - ADULTO;2021;7;5;5
HAC;UTI - ADULTO;2021;8;9;9
HAC;UTI - ADULTO;2021;9;6;6
HAC;UTI - ADULTO;2021;10;6;6
HAC;UTI - ADULTO;2021;11;11;11
HAC;UTI - ADULTO;2021;12;13;13
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;6;1;1
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;7;1;1
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;8;2;2
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;10;1;1
HCM;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2021;12;3;3
HCM;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;2021;1;1;1
HCM;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;2021;2;2;2
HCM;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;2021;3;3;3
HCM;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;2021;4;5;5
HCM;UNIDADE INTERNAÇÃO - CUIDADOS PROLONGADOS;2021;5;4;4
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;1;2;2
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;2;4;4
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;3;9;7
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;4;3;3
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;5;5;5
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;6;3;2
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;7;3;3
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;8;3;3
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;9;6;6
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;10;5;5
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;11;3;3
HEM;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;2021;12;1;1
HEM;UTI;2021;1;42;39
HEM;UTI;2021;2;19;18
HEM;UTI;2021;3;48;45
HEM;UTI;2021;4;52;49
HEM;UTI;2021;5;29;29
HEM;UTI;2021;6;23;23
HEM;UTI;2021;7;20;20
HEM;UTI - ADULTO;2021;8;16;15
HEM;UTI - ADULTO;2021;9;7;6
HEM;UTI - ADULTO;2021;10;13;11
HEM;UTI - ADULTO;2021;11;14;13
HEM;UTI - ADULTO;2021;12;17;17
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2021;2;2;2
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2021;3;1;1
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2021;5;2;2
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2021;6;2;2
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2021;7;1;1
